PERMNO,NAMEDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,BEGEXCHDATE,ENDEXCHDATE
91421,2017-07-18,11,2,1041,8342EP10,XPL,SOLITARIO ZINC CORP,2006-08-11,2023-12-29
91422,2006-08-10,11,2,1094,91688T10,URZ,URANERZ ENERGY CORP,2006-08-10,2015-06-18
91423,2008-09-19,73,4,6726,92290851,VOE,VANGUARD INDEX FUNDS,2006-08-24,2023-12-29
91424,2008-09-19,73,4,6726,92290853,VOT,VANGUARD INDEX FUNDS,2006-08-24,2023-12-29
91426,2006-08-08,12,1,7359,G0129K10,AYR,AIRCASTLE LTD,2006-08-08,2020-03-27
91428,2022-08-24,11,3,3674,04363560,ASTI,ASCENT SOLAR TECHNOLOGIES INC,2006-08-10,2023-12-29
91429,2008-02-19,11,3,5122,05569C10,BJGP,B M P SUNSTONE CORP,2006-08-10,2011-02-24
91431,2016-12-13,11,3,6021,98410220,XBKS,XENITH BANKSHARES INC NEW,2006-08-03,2017-12-29
91432,2006-08-16,11,3,2790,45773Y10,INWK,INNERWORKINGS INC,2006-08-16,2020-09-30
91434,2018-08-01,11,3,2836,68827R10,OSIR,OSIRIS THERAPEUTICS INC NEW,2006-08-04,2019-04-16
91436,2006-09-27,44,1,6726,09254B10,BCF,BLACKROCK REAL ASSET EQUITY TR,2006-09-27,2014-12-05
91437,2019-10-15,11,3,1311,35639010,FRHC,FREEDOM HOLDING CORP,2006-09-21,2023-12-29
91439,2009-12-16,72,2,6726,15354610,GTU,CENTRAL GOLDTRUST,2006-09-22,2016-01-15
91440,2008-10-27,73,4,6726,18383M10,EEB,CLAYMORE E T F TRUST,2006-09-21,2018-05-18
91442,2008-10-27,73,4,6726,18383M20,NFO,CLAYMORE E T F TRUST,2006-09-21,2018-04-06
91443,2010-08-20,73,4,6726,18383M30,WMCR,CLAYMORE E T F TRUST,2006-09-21,2018-04-06
91444,2008-10-27,73,4,6726,18383M40,XRO,CLAYMORE E T F TRUST,2006-09-21,2012-03-23
91445,2008-10-27,73,4,6726,18383M50,CVY,CLAYMORE E T F TRUST,2006-09-21,2018-04-06
91446,2013-03-14,11,3,6022,20361210,ESXB,COMMUNITY BANKERS TRUST CORP,2006-09-05,2021-12-03
91447,2007-12-06,73,4,6726,46428869,MXI,ISHARES TRUST,2006-09-21,2023-12-29
91448,2007-12-06,73,4,6726,46428871,JXI,ISHARES TRUST,2006-09-21,2023-12-29
91449,2007-12-06,73,4,6726,46428872,EXI,ISHARES TRUST,2006-09-21,2023-12-29
91450,2007-12-06,73,4,6726,46428873,KXI,ISHARES TRUST,2006-09-21,2023-12-29
91451,2007-12-06,73,4,6726,46428874,RXI,ISHARES TRUST,2006-09-21,2023-12-29
91452,2008-07-18,14,1,6726,48660Q10,KED,KAYNE ANDERSON ENERGY DEVELOP CO,2006-09-21,2018-08-03
91453,2020-04-06,12,1,7359,Y2718360,GSL,GLOBAL SHIP LEASE INC,2006-09-29,2023-12-29
91454,2008-04-15,11,3,6211,60039Q10,SMCG,MILLENNIUM INDIA ACQ CO INC,2006-09-21,2012-10-03
91455,2006-09-26,31,1,3841,60267510,MR,MINDRAY MEDICAL INTL LTD,2006-09-26,2016-03-03
91456,2019-08-13,14,1,6282,61746810,CAF,MORGAN STANLEY CHINA A SHARE FD,2006-09-28,2023-12-29
91457,2022-04-08,31,1,8299,64758120,EDU,NEW ORIENTAL EDUC & TECH GP INC,2006-09-07,2023-12-29
91458,2018-06-04,73,4,6726,46139B10,DBV,INVESCO D B G10 CURR HARVEST FND,2006-09-18,2023-03-03
91461,2013-11-21,11,1,6099,95980210,WU,WESTERN UNION CO,2006-10-02,2023-12-29
91462,2006-09-29,11,3,2844,06751110,BARE,BARE ESCENTUALS INC,2006-09-29,2010-03-12
91463,2006-09-22,11,3,7372,20416610,CVLT,COMMVAULT SYSTEMS INC,2006-09-22,2023-12-29
91464,2006-09-22,11,3,7371,25541310,DIVX,DIVX INC,2006-09-22,2010-10-07
91465,2006-10-12,11,3,4899,37250W10,GEOY,GEOEYE INC,2006-09-14,2013-01-31
91466,2006-09-21,11,3,3841,43708010,HDIX,HOME DIAGNOSTICS INC,2006-09-21,2010-03-15
91467,2006-09-22,11,3,4899,44439810,HUGH,HUGHES COMMUNICATIONS INC,2006-09-22,2011-06-08
91468,2006-09-28,11,3,8742,44925C10,ICFI,I C F INTERNATIONAL INC NEW,2006-09-28,2023-12-29
91471,2017-09-21,11,3,2834,00444P10,ACER,ACER THERAPEUTICS INC,2006-09-01,2023-11-08
91472,2018-06-19,11,3,6712,53262L10,LMST,LIMESTONE BANCORP INC,2006-09-22,2023-04-28
91483,2018-06-04,73,3,6726,46137V59,PRFZ,INVESCO E T F TRUST,2006-09-20,2023-12-29
91485,2006-09-21,11,3,3661,76857310,RVBD,RIVERBED TECHNOLOGY INC,2006-09-21,2015-04-24
91486,2006-09-29,11,3,7384,82568P30,SFLY,SHUTTERFLY INC,2006-09-29,2019-09-24
91487,2009-08-21,12,3,2834,G9436810,WCRX,WARNER CHILCOTT PLC IRELAND,2006-09-21,2013-09-30
91488,2022-01-27,11,3,8093,98973P10,TCRT,ALAUNOS THERAPEUTICS INC,2006-09-22,2023-12-29
91489,2006-09-27,71,3,1311,26926V10,EVEP,E V ENERGY PARTNERS L P,2006-09-27,2018-05-10
91491,2006-10-26,11,3,2834,00448Q20,ACHN,ACHILLION PHARMACEUTICALS INC,2006-10-26,2020-01-27
91493,2006-10-13,11,3,3661,00476410,APKT,ACME PACKET INC,2006-10-13,2013-03-28
91494,2006-10-04,71,3,1311,10677610,BBEP,BREITBURN ENERGY PARTNERS L P,2006-10-04,2016-05-24
91495,2006-10-25,11,3,2834,12738T10,CADX,CADENCE PHARMACEUTICALS INC,2006-10-25,2014-03-18
91497,2016-02-04,12,3,7371,G2943810,EFUT,E FUTURE HOLDING INC,2006-10-31,2017-01-11
91498,2006-10-13,11,3,6411,28238P10,EHTH,EHEALTH INC,2006-10-13,2023-12-29
91499,2006-10-25,71,3,1311,26985R10,EROC,EAGLE ROCK ENERGY PARTNERS L P,2006-10-25,2015-10-08
91500,2006-10-20,11,3,7389,30208110,EXLS,EXLSERVICE HOLDINGS INC,2006-10-20,2023-12-29
91501,2010-07-28,11,3,6035,35137T10,FXCB,FOX CHASE BANCORP INC,2006-10-02,2016-06-30
91502,2014-12-18,31,3,7011,43742E10,HMIN,HOMEINNS HOTEL GROUP,2006-10-26,2016-04-01
91503,2006-10-19,11,3,3841,52555820,LMAT,LEMAITRE VASCULAR INC,2006-10-19,2023-12-29
91507,2012-12-21,11,1,5411,86923310,SUSS,SUSSER HOLDINGS CORP,2006-10-19,2014-08-28
91508,2006-10-04,11,3,6021,88637410,TDBK,TIDELANDS BANCSHARES INC,2006-10-04,2011-06-24
91509,2006-10-18,11,3,2834,89778N10,TRBN,TRUBION PHARMACEUTICALS INC,2006-10-18,2010-10-28
91510,2015-11-04,71,3,4922,03957U10,APLP,ARCHROCK PARTNERS L P,2006-10-17,2018-04-26
91511,2006-10-13,12,3,4412,P9439810,ULTR,ULTRAPETROL BAHAMAS LTD,2006-10-13,2016-10-18
91514,2015-01-02,11,3,6035,52471Y10,LTXB,LEGACYTEXAS FINANCIAL GROUP INC,2006-10-03,2019-10-31
91515,2015-09-18,11,3,8090,02505A20,GNOW,AMERICAN CARESOURCE HOLDINGS INC,2006-10-19,2016-05-18
91516,2019-06-25,11,1,3646,04247X10,AWI,ARMSTRONG WORLD INDS INC NEW,2006-10-18,2023-12-29
91517,2009-03-17,11,1,8052,04544X30,ALC,ASSISTED LIVING CONCEPTS INC NEW,2006-11-10,2013-07-11
91519,2006-10-25,18,1,6798,25960P10,DEI,DOUGLAS EMMETT INC,2006-10-25,2023-12-29
91522,2022-03-23,11,3,1623,29271Q10,ESOA,ENERGY SERVICES OF AMERICA CORP,2006-10-03,2023-12-29
91523,2006-10-18,11,1,6331,32084110,FMR,FIRST MERCURY FINANCIAL CORP,2006-10-18,2011-02-09
91525,2014-05-01,44,1,6726,92913C10,IRR,VOYA RISK MANAGED NATURAL RES FD,2006-10-25,2021-06-11
91526,2006-10-20,12,2,1061,46027710,ROY,INTERNATIONAL ROYALTY CORP,2006-10-20,2010-02-22
91527,2009-12-31,11,2,8999,06647010,BNX,BANKS COM INC,2006-10-13,2012-01-27
91529,2021-09-01,73,4,6726,92189F30,EVX,VANECK E T F TRUST,2006-10-16,2023-12-29
91530,2021-09-01,73,4,6726,92189F20,SLX,VANECK E T F TRUST,2006-10-16,2023-12-29
91531,2021-04-01,11,1,2493,69074210,OC,OWENS CORNING NEW,2006-11-01,2023-12-29
91532,2018-06-04,73,4,6726,46137V12,PUW,INVESCO E T F TRUST,2006-10-24,2019-02-20
91533,2018-06-04,73,4,6726,46137V58,PSP,INVESCO E T F TRUST,2006-10-24,2023-12-29
91534,2021-03-25,73,4,6726,46137V40,ERTH,INVESCO E T F TRUST,2006-10-24,2023-12-29
91535,2008-11-03,73,4,6726,73935X32,PTJ,POWERSHARES E T F TRUST,2006-10-12,2010-12-14
91536,2008-11-03,73,4,6726,73935X33,PJB,POWERSHARES E T F TRUST,2006-10-12,2013-02-26
91537,2018-06-04,73,3,6726,46137V81,PTF,INVESCO E T F TRUST,2006-10-12,2023-12-29
91538,2018-06-04,73,3,6726,46137V85,PTH,INVESCO E T F TRUST,2006-10-12,2023-12-29
91539,2018-06-04,73,3,6726,46137V84,PRN,INVESCO E T F TRUST,2006-10-12,2023-12-29
91541,2018-06-04,73,3,6726,46137V86,PFI,INVESCO E T F TRUST,2006-10-12,2023-12-29
91542,2018-06-04,73,3,6726,46137V87,PXI,INVESCO E T F TRUST,2006-10-12,2023-12-29
91543,2018-06-04,73,3,6726,46137V88,PSL,INVESCO E T F TRUST,2006-10-12,2023-12-29
91544,2018-06-04,73,3,6726,46137V80,PEZ,INVESCO E T F TRUST,2006-10-12,2023-12-29
91545,2018-06-04,73,3,6726,46137V70,PYZ,INVESCO E T F TRUST,2006-10-12,2023-12-29
91546,2008-11-03,73,4,6726,73935X46,PIQ,POWERSHARES E T F TRUST,2006-10-12,2014-02-18
91547,2021-03-29,11,1,9711,52532710,LDOS,LEIDOS HOLDINGS INC,2006-10-13,2023-12-29
91548,2006-10-18,11,1,8711,85453210,SXE,STANLEY INC,2006-10-18,2010-08-17
91549,2007-10-30,73,4,6726,97717W65,DBU,WISDOMTREE TRUST,2006-10-13,2016-09-22
91550,2007-10-30,73,4,6726,97717W66,DBT,WISDOMTREE TRUST,2006-10-13,2010-03-24
91551,2007-10-30,73,4,6726,97717W67,DDI,WISDOMTREE TRUST,2006-10-13,2010-03-24
91552,2007-10-30,73,4,6726,97717W68,DBR,WISDOMTREE TRUST,2006-10-13,2010-03-24
91553,2007-10-30,73,4,6726,97717W69,DRF,WISDOMTREE TRUST,2006-10-13,2010-03-24
91554,2011-06-20,73,4,6726,97717W71,GNAT,WISDOMTREE TRUST,2006-10-13,2016-09-22
91555,2007-10-30,73,4,6726,97717W72,DPN,WISDOMTREE TRUST,2006-10-13,2010-03-24
91556,1986-04-01,11,3,5650,77829610,ROST,ROSS STORES INC,1985-08-08,2023-12-29
91557,2007-11-28,73,4,6726,97717W73,DPC,WISDOMTREE TRUST,2006-10-13,2010-03-24
91558,2007-10-30,73,4,6726,97717W74,DGG,WISDOMTREE TRUST,2006-10-13,2010-03-24
91559,2007-11-28,73,4,6726,97717W75,DBN,WISDOMTREE TRUST,2006-10-13,2016-09-22
91560,2019-05-02,12,1,4412,Y1968P12,DAC,DANAOS CORP,2006-10-06,2023-12-29
91563,2006-11-30,12,2,1041,05091220,AZC,AUGUSTA RESOURCE CORP,2006-11-30,2014-09-22
91567,2019-09-09,14,1,6722,19248P10,FOF,COHEN & STEERS CLOSED END OPP FD,2006-11-21,2023-12-29
91568,2017-12-26,14,1,6722,25158Y10,DHG,DEUTSCHE HIGH INCOME OPP FD INC,2006-11-22,2018-03-09
91570,2019-09-09,44,1,6722,27828N10,ETY,EATON VANCE TAX MAN DIV EQ IN FD,2006-11-28,2023-12-29
91571,2021-03-29,11,1,2834,29089Q10,EBS,EMERGENT BIOSOLUTIONS INC,2006-11-15,2023-12-29
91573,2006-11-09,12,2,1041,30183510,XRA,EXETER RESOURCES CORP,2006-11-09,2017-08-02
91575,2019-07-05,11,1,7359,42704L10,HRI,HERC HOLDINGS INC,2006-11-16,2023-12-29
91577,2008-11-06,73,4,6726,46428857,DSI,ISHARES TRUST,2006-11-17,2023-12-29
91578,2006-11-09,11,1,6211,48242310,KBW,K B W INC,2006-11-09,2013-02-14
91579,2008-06-18,11,1,1629,48242W10,KBR,K B R INC,2006-11-16,2023-12-29
91581,2011-05-02,11,2,1411,82745810,SVBL,SILVER BULL RESOURCES INC,2006-11-06,2015-06-26
91582,2022-02-03,31,1,6726,60687Y10,MFG,MIZUHO FINANCIAL GROUP INC,2006-11-08,2023-12-29
91584,2018-04-16,12,1,1521,65681110,NOA,NORTH AMERICAN CONSTRCTN GRP INC,2006-11-22,2023-12-29
91585,2008-10-31,73,4,6726,78355W79,RYU,RYDEX E T F TRUST,2006-11-07,2018-04-06
91586,2008-10-31,73,4,6726,78355W81,RYT,RYDEX E T F TRUST,2006-11-07,2018-04-06
91587,2008-10-31,73,4,6726,78355W82,RTM,RYDEX E T F TRUST,2006-11-07,2018-04-06
91588,2008-10-31,73,4,6726,78355W83,RGI,RYDEX E T F TRUST,2006-11-07,2018-04-06
91589,2008-10-31,73,4,6726,78355W84,RYH,RYDEX E T F TRUST,2006-11-07,2018-04-06
91590,2008-10-31,73,4,6726,78355W85,RYF,RYDEX E T F TRUST,2006-11-07,2018-04-06
91591,2008-10-31,73,4,6726,78355W86,RYE,RYDEX E T F TRUST,2006-11-07,2018-04-06
91592,2008-10-31,73,4,6726,78355W87,RHS,RYDEX E T F TRUST,2006-11-07,2018-04-06
91593,2008-10-31,73,4,6726,78355W88,RCD,RYDEX E T F TRUST,2006-11-07,2018-04-06
91594,2006-11-21,11,1,3728,84857410,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,2006-11-21,2023-12-29
91595,2008-11-07,73,4,6726,78463X82,JSC,SPDR INDEX SHARES FUNDS,2006-11-14,2016-08-24
91596,2008-11-07,73,4,6726,78463X83,JPP,SPDR INDEX SHARES FUNDS,2006-11-14,2016-08-24
91597,2008-09-19,73,4,6726,92194640,VYM,VANGUARD WHITEHALL FUNDS,2006-11-16,2023-12-29
91598,2006-11-17,11,1,1311,92275P30,VQ,VENOCO INC,2006-11-17,2012-10-03
91600,2006-11-09,12,1,6331,G6774210,OB,ONEBEACON INSURANCE GROUP LTD,2006-11-09,2017-09-27
91602,2006-11-21,12,1,7359,N0098510,AER,AERCAP HOLDINGS N V,2006-11-21,2023-12-29
91603,2006-11-13,11,3,6411,03235930,AFSI,AMTRUST FINANCIAL SERVICES INC,2006-11-13,2018-11-28
91604,2019-01-11,12,3,3577,M0854Q10,ALLT,ALLOT LTD,2006-11-16,2023-12-29
91605,2006-11-10,11,3,8221,13959410,CPLA,CAPELLA EDUCATION CO,2006-11-10,2018-07-31
91606,2015-05-29,11,3,2834,14888U10,CPRX,CATALYST PHARMACEUTICALS INC,2006-11-08,2023-12-29
91607,2006-11-09,12,3,3674,13663510,CSIQ,CANADIAN SOLAR INC,2006-11-09,2023-12-29
91608,2006-11-03,11,3,6021,17462Q10,CZFC,CITIZENS FIRST CORP,2006-11-03,2019-06-28
91609,2006-11-01,11,3,6035,17490310,CZWI,CITIZENS CMNTY BANCORP INC MD,2006-11-01,2023-12-29
91610,2006-11-09,11,3,2844,71942710,FACE,PHYSICIANS FORMULA HOLDINGS INC,2006-11-09,2012-12-12
91611,2006-11-17,11,3,3674,33643310,FSLR,FIRST SOLAR INC,2006-11-17,2023-12-29
91612,2014-04-21,11,2,4899,37897340,GSAT,GLOBALSTAR INC,2006-11-02,2023-12-29
91613,2015-09-23,11,3,3842,41130720,HNSN,HANSEN MEDICAL INC,2006-11-16,2016-07-26
91614,2006-11-02,11,3,5169,45774N10,IPHS,INNOPHOS HOLDINGS INC,2006-11-02,2020-02-06
91615,2020-01-16,11,3,8731,98585K86,YTEN,YIELD10 BIOSCIENCE INC,2006-11-10,2023-12-29
91616,2006-11-30,11,3,3674,64118P10,NLST,NETLIST INC,2006-11-30,2018-09-26
91617,2006-11-29,31,3,4581,40050110,OMAB,GRUPO AEROPORTUARIO DEL CENTRO N,2006-11-29,2023-12-29
91618,2006-11-03,11,3,4899,68555P10,ORBC,ORBCOMM INC,2006-11-03,2021-08-31
91619,2012-12-17,11,3,7373,97652A30,RNIN,WIRELESS RONIN TECHNOLOGIES INC,2006-11-27,2013-05-30
91621,2015-02-17,12,3,4899,M8183P10,RRM,R R MEDIA LTD,2006-11-01,2016-07-05
91622,2021-03-31,11,3,6022,74167B10,FRST,PRIMIS FINANCIAL CORP,2006-11-01,2023-12-29
91623,2009-01-12,11,3,3845,83438K10,SLTM,SOLTA MEDICAL INC,2006-11-10,2014-01-23
91624,2006-12-22,11,3,5411,97428030,WINN,WINN DIXIE STORES INC,2006-12-22,2012-03-09
91625,2006-11-21,11,3,8711,96924N10,WLDN,WILLDAN GROUP INC,2006-11-21,2023-12-29
91626,2019-02-08,14,1,6726,19247X10,RNP,COHEN & STEERS REIT & PFD & INC,2003-06-25,2023-12-29
91627,2019-01-02,11,2,8051,75903M30,RHE,REGIONAL HEALTH PROPERTIES INC,2006-12-21,2023-12-29
91629,2019-09-09,44,1,6733,09250810,BTZ,BLACKROCK CREDIT ALLOC INC TR,2006-12-22,2023-12-29
91630,2013-12-09,11,1,1629,12802T10,DVR,CAL DIVE INTERNATIONAL INC DE,2006-12-14,2014-10-29
91631,2008-10-27,73,4,6726,18383M60,CSD,CLAYMORE E T F TRUST,2006-12-15,2018-04-06
91632,2008-10-27,73,4,6726,18383M70,OTP,CLAYMORE E T F TRUST,2006-12-15,2012-03-23
91634,2008-10-27,73,4,6726,18383M87,DEF,CLAYMORE E T F TRUST,2006-12-15,2018-04-06
91635,2014-11-18,18,1,6798,23315320,DCT,D C T INDUSTRIAL TRUST INC,2006-12-13,2018-08-21
91637,2022-04-29,73,3,6726,33733E70,FTDS,FIRST TRUST EXCHANGE TRADED FUND,2006-12-07,2023-12-29
91638,2006-12-14,31,1,7359,37183T10,GLS,GENESIS LEASE LTD,2006-12-14,2010-03-24
91640,2008-06-18,71,1,1311,70788P10,PVG,PENN VIRGINIA G P HOLDINGS L P,2006-12-05,2011-03-10
91641,2008-11-03,73,4,6726,73935X17,PYH,POWERSHARES E T F TRUST,2006-12-01,2013-02-26
91642,2018-06-04,73,4,6726,46137V62,PGF,INVESCO E T F TRUST,2006-12-01,2023-12-29
91643,2018-06-04,73,3,6726,46137V30,PKW,INVESCO E T F TRUST,2006-12-20,2023-12-29
91646,2018-06-04,73,4,6726,46137V51,EQWS,INVESCO E T F TRUST,2006-12-01,2019-02-20
91647,2019-06-24,73,4,6726,46137V47,XMHQ,INVESCO E T F TRUST,2006-12-01,2023-12-29
91648,2018-06-04,73,4,6726,46137V44,EQWL,INVESCO E T F TRUST,2006-12-01,2023-12-29
91650,2007-01-03,11,1,4923,84756010,SE,SPECTRA ENERGY CORP,2007-01-03,2017-02-24
91651,2008-11-07,73,4,6726,78463X86,RWX,SPDR INDEX SHARES FUNDS,2006-12-19,2023-12-29
91653,2006-12-19,31,1,3674,89628E10,TSL,TRINA SOLAR LTD,2006-12-19,2017-03-13
91654,2011-06-13,11,2,5063,91378810,UPG,UNIVERSAL POWER GROUP INC,2006-12-21,2013-11-12
91655,2006-12-08,12,1,5172,Y0017S10,ANW,AEGEAN MARINE PETROLEUM NETW INC,2006-12-08,2018-11-05
91656,2019-11-08,72,1,4412,Y8565J10,TOO,TEEKAY OFFSHORE PARTNERS LP,2006-12-14,2020-01-22
91657,2006-12-15,11,3,2834,00826A10,AFFY,AFFYMAX INC,2006-12-15,2013-06-05
91658,2013-12-05,11,3,3568,02208R10,AIMC,ALTRA INDUSTRIAL MOTION CORP,2006-12-15,2023-03-24
91659,2006-12-08,11,3,4512,01748X10,ALGT,ALLEGIANT TRAVEL CO,2006-12-08,2023-12-29
91661,2012-08-28,11,3,2844,16941J20,CPSL,CHINA PRECISION STEEL INC,2006-12-29,2014-05-23
91662,2006-12-15,11,3,7372,25859810,DBTK,DOUBLE TAKE SOFTWARE INC,2006-12-15,2010-07-23
91664,2022-12-30,12,3,3081,G0704V10,RTC,BAIJIAYUN GROUP LTD,2006-12-19,2023-12-29
91665,2006-12-27,11,3,1600,39060710,GLDD,GREAT LAKES DREDGE & DOCK CORP,2006-12-27,2023-12-29
91666,2006-12-13,11,3,7372,40169210,GUID,GUIDANCE SOFTWARE INC,2006-12-13,2017-09-13
91667,2006-12-08,11,3,3140,42279M10,HLYS,HEELYS INC,2006-12-08,2013-01-24
91668,2006-12-13,11,3,3674,44980X10,IPGP,I P G PHOTONICS CORP,2006-12-13,2023-12-29
91669,2006-12-15,11,3,3572,46432L10,ISLN,ISILON SYSTEMS INC,2006-12-15,2010-12-20
91670,2021-08-26,14,3,6726,73688F20,PTMN,PORTMAN RIDGE FINANCE CORP,2006-12-12,2023-12-29
91672,2006-12-07,11,3,2834,58468P20,MNOV,MEDICINOVA INC,2006-12-07,2023-12-29
91673,2017-04-06,31,3,7011,58546410,MLCO,MELCO RESORT & ENTERTAINMENT LTD,2006-12-19,2023-12-29
91674,2006-12-14,11,3,6159,65251F10,NEWS,NEWSTAR FINANCIAL INC,2006-12-14,2017-12-22
91675,2006-12-14,11,3,2834,67423R10,OMPI,OBAGI MEDICAL PRODUCTS INC,2006-12-14,2013-04-25
91677,2015-06-15,31,3,3674,41135V30,HQCL,HANWHA Q CELLS CO LTD,2006-12-20,2019-01-16
91678,2006-12-15,11,3,5812,14574X10,TAST,CARROLS RESTAURANT GROUP INC,2006-12-15,2023-12-29
91683,2008-06-18,11,1,5999,79546E10,SBH,SALLY BEAUTY HOLDINGS INC,2006-11-17,2023-12-29
91684,2022-07-01,44,1,6726,00326L10,AOD,ABRDN TOTAL DYNAMIC DIVIDEND FD,2007-01-26,2023-12-29
91686,2008-06-18,71,1,4923,26502610,DEP,DUNCAN ENERGY PARTNERS L P,2007-01-31,2011-09-07
91688,2019-08-05,11,1,6411,29221810,EIG,EMPLOYERS HOLDINGS INC,2007-01-31,2023-12-29
91689,2011-03-14,12,1,1044,29258Y10,EXK,ENDEAVOUR SILVER CORP,2007-01-29,2023-12-29
91690,2007-11-05,11,1,6282,37929X10,GLG,G L G PARTNERS INC,2007-01-29,2010-10-13
91691,2021-07-06,44,1,6726,36157010,GDL,G D L FUND,2007-01-26,2023-12-29
91692,2017-12-26,11,1,6519,40418F10,HF,H F F INC,2007-01-31,2019-07-01
91699,2007-12-06,73,4,6726,46428859,GBF,ISHARES TRUST,2007-01-11,2023-12-29
91700,2007-12-06,73,4,6726,46428861,GVI,ISHARES TRUST,2007-01-11,2023-12-29
91701,2018-08-01,73,3,6726,46428862,USIG,ISHARES TRUST,2007-01-11,2023-12-29
91702,2018-08-01,73,3,6726,46428863,IGIB,ISHARES TRUST,2007-01-11,2023-12-29
91703,2018-08-01,73,3,6726,46428864,IGSB,ISHARES TRUST,2007-01-11,2023-12-29
91704,2007-12-06,73,4,6726,46428865,TLH,ISHARES TRUST,2007-01-11,2023-12-29
91705,2017-08-02,73,3,6726,46428866,IEI,ISHARES TRUST,2007-01-11,2023-12-29
91706,2017-08-02,73,3,6726,46428867,SHV,ISHARES TRUST,2007-01-11,2023-12-29
91707,2007-01-19,71,1,1311,55385910,MVO,M V OIL TRUST,2007-01-19,2023-12-29
91709,2018-06-04,73,4,6726,46140H30,DBE,INVESCO DB MULTI SECT COM TR,2007-01-05,2023-12-29
91710,2018-06-04,73,4,6726,46140H50,DBP,INVESCO DB MULTI SECT COM TR,2007-01-05,2023-12-29
91711,2018-06-04,73,4,6726,46140H20,DBS,INVESCO DB MULTI SECT COM TR,2007-01-05,2023-03-03
91712,2018-06-04,73,4,6726,46140H10,DBA,INVESCO DB MULTI SECT COM TR,2007-01-05,2023-12-29
91713,2018-06-04,73,4,6726,46140H40,DBO,INVESCO DB MULTI SECT COM TR,2007-01-05,2023-12-29
91714,2018-06-04,73,4,6726,46140H60,DGL,INVESCO DB MULTI SECT COM TR,2007-01-05,2023-03-03
91715,2018-06-04,73,4,6726,46140H70,DBB,INVESCO DB MULTI SECT COM TR,2007-01-05,2023-12-29
91717,2014-01-24,73,4,6726,74348A37,SBB,PROSHARES TRUST,2007-01-25,2023-12-29
91718,2021-05-25,73,4,6726,74347G57,SDD,PROSHARES TRUST,2007-01-25,2023-12-29
91719,2008-11-12,73,4,6726,74347R81,SAA,PROSHARES TRUST,2007-01-25,2023-12-29
91720,2015-05-20,73,4,6726,74348A21,RWM,PROSHARES TRUST,2007-01-25,2023-12-29
91721,2021-01-21,73,4,6726,74347G68,TWM,PROSHARES TRUST,2007-01-25,2023-12-29
91722,2008-11-12,73,4,6726,74347R84,UWM,PROSHARES TRUST,2007-01-25,2023-12-29
91723,2008-11-07,73,4,6726,78463X84,CWI,SPDR INDEX SHARES FUNDS,2007-01-17,2023-12-29
91725,2008-11-07,73,4,6726,78463X85,GII,SPDR INDEX SHARES FUNDS,2007-01-31,2023-12-29
91727,2019-08-01,11,3,5541,89421B10,TA,TRAVELCENTERS AMERICA INC,2007-02-01,2023-05-12
91728,2007-01-19,11,2,6141,96445P10,RVR,WHITE RIVER CAPITAL INC,2007-01-19,2013-02-14
91729,2009-09-02,11,3,2911,98969610,ZN,ZION OIL & GAS INC,2007-01-03,2020-09-01
91730,2007-01-31,11,3,5047,03525N10,AHII,ANIMAL HEALTH INTERNATIONAL INC,2007-01-31,2011-06-10
91731,2011-01-18,11,3,6035,01890A10,ALLB,ALLIANCE BANCORP INC PA NEW,2007-01-31,2015-10-09
91733,2007-01-23,11,3,3721,00807310,AVAV,AEROVIRONMENT INC,2007-01-23,2023-12-29
91734,2019-12-19,12,3,4412,Y2359213,ESEA,EUROSEAS LTD,2007-01-31,2023-12-29
91735,2007-01-18,11,3,3795,34520320,FRPT,FORCE PROTECTION INC,2007-01-18,2011-12-19
91736,2007-01-17,11,3,6036,40867E10,HBNK,HAMPDEN BANCORP INC,2007-01-17,2015-04-17
91737,2007-01-31,11,3,3621,41145W10,HRBN,HARBIN ELECTRIC INC,2007-01-31,2011-11-01
91739,2018-09-21,11,3,1311,52470610,LGCY,LEGACY RESERVES INC,2007-01-12,2019-06-27
91741,2015-07-17,11,3,6035,55352L10,MSBF,M S B FINANCIAL CORP NEW,2007-01-05,2020-07-10
91742,2019-06-20,11,3,3841,83558L20,SNOA,SONOMA PHARMACEUTICALS INC,2007-01-25,2023-12-29
91743,2010-06-24,11,3,6712,68633D10,ORIT,ORITANI FINANCIAL CORP NEW,2007-01-24,2019-11-29
91744,2007-01-18,11,3,6035,68764U10,OSBK,OSAGE BANCSHARES INC,2007-01-18,2010-03-09
91745,2007-01-26,14,3,6726,63110R10,QQQX,NASDAQ PREMIUM INCOME & GRWTH FD,2007-01-26,2014-12-19
91746,2010-06-21,11,3,4899,65337Y40,WAVE,NEXTWAVE WIRELESS INC,2007-01-23,2010-07-22
91747,2018-06-04,73,4,6726,46138W10,FXY,INVESCO CURRENCYSHARES JAPAN YN,2007-02-13,2023-12-29
91749,2017-12-26,44,1,6722,27829F10,EXG,EATON VANCE TAX MNGD GLBL DIV EQ,2007-02-23,2023-12-29
91750,2007-02-09,11,1,6282,34958B10,FIG,FORTRESS INVESTMENT GROUP L L C,2007-02-09,2017-12-26
91752,2007-02-15,11,2,1311,37248H30,GPR,GEOPETRO RESOURCES CO,2007-02-15,2013-08-20
